X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
145.141027,-38.0690309999999,3142,PETROL STATION,,UNITED PATTERSON LAKES,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 THOMPSON ROAD,PATTERSON LAKES,3197,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 THOMPSON ROAD,GAVIC421371515,1,PATTERSON LAKES,3197,29.10000038
145.019056,-37.9010469999999,3143,PETROL STATION,115,IGA EXPRESS CAULFIELD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,566 HAWTHORN ROAD,CAULFIELD NORTH,3162,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,566 HAWTHORN ROAD,GAVIC420545254,1,CAULFIELD SOUTH,3162,10.30000019
144.897617,-37.7698329999999,3144,PETROL STATION,5589,BP MARIBYRNONG,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,31 RALEIGH ROAD,MARIBYRNONG,3032,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,31 RALEIGH ROAD,GAVIC421423220,1,MARIBYRNONG,3032,5.69999981
144.976659,-37.8758099999999,3145,PETROL STATION,3208,BP CONNECT CABARITA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 MARINE PARADE,ELWOOD,3184,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,54 MARINE PARADE,GAVIC719307499,0,ST KILDA,3182,90
145.267905,-38.034869,3146,PETROL STATION,,SAFEWAY CALTEX HAMPTON PARK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,70 HALLAM ROAD,HAMPTON PARK,3976,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,70 HALLAM ROAD,GAVIC421102759,2,HAMPTON PARK,3976,21
144.379908,-38.066904,3147,PETROL STATION,,CALTEX SAFEWAY CORIO,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,446 PRINCES HIGHWAY,CORIO,3214,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,446 PRINCES HIGHWAY,GAVIC414051712,0,CORIO,3214,18.5
144.512006,-38.2621,3149,PETROL STATION,,SHELL OCEAN GROVE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,48 WALLINGTON ROAD,OCEAN GROVE,3226,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,48 WALLINGTON ROAD,GAVIC419822636,1,OCEAN GROVE,3226,14.80000019
144.824277,-37.8230819999999,3150,PETROL STATION,,LAVERTON NORTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 LITTLE BOUNDARY ROAD,LAVERTON NORTH,3026,VIC,OPERATIONAL,1,GNAF ADDRESS MATCH,25/07/2011,2 LITTLE BOUNDARY ROAD,GAVIC422164623,1,LAVERTON NORTH,3026,50.59999847
144.975385,-38.327911,3151,PETROL STATION,577,BP  DROMANA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 MARINE DRIVE,SAFTEY BEACH,3936,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 MARINE DRIVE,GAVIC420954542,2,SAFETY BEACH,3936,15.10000038
145.365831,-37.7526099999999,3152,PETROL STATION,,BP LILYDALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,473 MAROONDAH HIGHWAY,LILYDALE,3140,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,473 MAROONDAH HIGHWAY,GAVIC420024904,1,LILYDALE,3140,14.69999981
144.945433,-37.7324879999999,3154,PETROL STATION,,CALTEX PASCOE VALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,281 GAFFNEY STREET,PASCOE VALE,3044,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,281 GAFFNEY STREET,GAVIC421332170,1,PASCOE VALE,3044,9.10000038
145.18033,-37.9536009999999,3155,PETROL STATION,,SAFEWAY CALTEX NOBLE PARK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,532-540 PRINCES HIGHWAY,NOBLE PARK NORTH,3174,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,532-540 PRINCES HIGHWAY,GAVIC413810501,1,NOBLE PARK NORTH,3174,22
145.233722,-37.7602439999999,3156,PETROL STATION,,COLES EXPRESS WARRANDYTE SOUTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,482-484 RINGWOOD-WARRANDYTE ROAD,WARRANDYTE,3113,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,482-484 RINGWOOD-WARRANDYTE ROAD,GAVIC423646475,2,WARRANDYTE,3113,12.89999962
144.88651,-37.8479659999999,3157,PETROL STATION,3,BP WILLIAMSTOWN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,261-269 MELBOURNE ROAD,NEWPORT,3015,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,261-269 MELBOURNE ROAD,GAVIC412769032,1,NEWPORT,3015,3.5
144.9595311,-38.3354811,3158,PETROL STATION,,DROMANA,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,335-339 POINT NEPEAN ROAD,DROMANA,3936,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,335-339 POINT NEPEAN ROAD,GAVIC421369772,1,DROMANA,3936,6.30000019
144.991907,-37.8079739999999,3159,PETROL STATION,,CALTEX ABBOTSFORD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,28-40 HODDLE STREET,ABBOTSFORD,3067,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,28-40 HODDLE STREET,GAVIC424752843,0,ABBOTSFORD,3067,13.30000019
145.426712131,-37.418736166,3160,PETROL STATION,,GLENBURN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3883 MELBA HIGHWAY,GLENBURN,3717,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,3883 MELBA HIGHWAY,GAVIC420669766,2,GLENBURN,3717,49.29999924
145.049414,-37.7521159999999,3161,PETROL STATION,588,BP  HEIDELBERG WEST,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,184 BELL STREET,HEIDELBERG HEIGHTS,3081,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,184 BELL STREET,GAVIC421380795,2,HEIDELBERG HEIGHTS,3081,14.5
144.45565,-37.250689,3164,PETROL STATION,,SAFEWAY CALTEX KYNETON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,13 WELSH STREET,KYNETON,3444,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,13 WELSH STREET,GAVIC419660418,2,KYNETON,3444,59.70000076
144.997808,-37.8840309999999,3165,PETROL STATION,,CALTEX SAFEWAY ELSTERNWICK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 NEPEAN HIGHWAY,ELSTERNWICK,3185,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 NEPEAN HIGHWAY,GAVIC413844050,1,ELSTERNWICK,3185,5
146.153017,-38.208275,3166,PETROL STATION,,COLES EXPRESS TRAFALGAR,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,53 PRINCES HIGHWAY,TRAFALGAR,3824,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,53 PRINCES HIGHWAY,GAVIC720058647,0,TRAFALGAR,3824,26
145.07585,-37.649648,3168,PETROL STATION,,COLES EXPRESS SOUTH MORANG,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,350 MCDONALDS ROAD,SOUTH MORANG,3752,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,350 MCDONALDS ROAD,GAVIC423940173,1,SOUTH MORANG,3752,14.5
145.099466,-37.704577,3169,PETROL STATION,3212,BP GREENLEIGH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,131-135 GRIMSHAW STREET,GREENSBOROUGH,3088,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,131-135 GRIMSHAW STREET,GAVIC421605925,2,GREENSBOROUGH,3088,19.29999924
144.9948761,-37.7914610999999,3170,PETROL STATION,,CLIFTON HILLS,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,422-424 HODDLE STREET,CLIFTON HILLS,3068,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,422-424 HODDLE STREET,GAVIC423706577,1,CLIFTON HILL,3068,10.39999962
146.512937,-38.2041399999999,3171,PETROL STATION,3054,BP TRARALGON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,220 PRINCES STREET,TRARALGON,3844,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,220 PRINCES STREET,GAVIC424033962,0,TRARALGON,3844,10.39999962
144.9997681,-37.8137070999999,3175,PETROL STATION,,RICHMOND,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,94 CHURCH STREET,RICHMOND,3121,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,94 CHURCH STREET,GAVIC413342822,0,RICHMOND,3121,21.29999924
145.042727,-37.934344,3176,PETROL STATION,,COLES EXPRESS MOORABBIN,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,422 SOUTH ROAD,MOORABBIN,3189,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,422 SOUTH ROAD,GAVIC413874053,0,MOORABBIN,3189,1.89999998
144.713684082,-37.8771972659999,3177,PETROL STATION,,HOPPERS CROSSING,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,160 OLD GEELONG ROAD,HOPPERS CROSSING,3029,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,160 OLD GEELONG ROAD,GAVIC412861391,1,HOPPERS CROSSING,3029,7.0999999
145.160071,-38.1109789999999,3178,PETROL STATION,,CALTEX CARRUM DOWNS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,467 FRANKSTON-DANDENONG ROAD,CARRUM DOWNS,3201,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,467 FRANKSTON-DANDENONG ROAD,GAVIC421308970,1,CARRUM DOWNS,3201,20.29999924
145.616943714,-37.100756912,3180,PETROL STATION,,YARCK GENERAL STORE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6595 MAROONDAH HIGHWAY,YARCK,3719,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,6595 MAROONDAH HIGHWAY,GAVIC412688608,2,YARCK,3719,21.29999924
145.195007,-37.8588579999999,3182,PETROL STATION,,COLES EXPRESS VERMONT SOUTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,602 BURWOOD HIGHWAY,VERMONT SOUTH,3133,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,602 BURWOOD HIGHWAY,GAVIC421882213,2,VERMONT SOUTH,3133,12.69999981
145.0123571,-37.8789651,3183,PETROL STATION,,NORTH ELSTERNWICK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,314 GLEN EIRA ROAD,ELSTERNWICK,3185,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,314 GLEN EIRA ROAD,GAVIC420819059,1,ELSTERNWICK,3185,13.19999981
145.126203,-38.108821,3185,PETROL STATION,,SAFEWAY CALTEX SEAFORD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,163 NEPEAN HIGHWAY,SEAFORD,3198,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,163 NEPEAN HIGHWAY,GAVIC419549693,2,SEAFORD,3198,31.60000038
145.494506836,-38.028686523,3187,PETROL STATION,,PAKENHAM UPPER,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,500 PAKENHAM ROAD,PAKENHAM UPPER,3810,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,500 PAKENHAM ROAD,GAVIC420217199,2,PAKENHAM UPPER,3810,39.29999924
145.265908,-37.9285219999999,3188,PETROL STATION,,COLES EXPRESS ROWVILLE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1201 WELLINGTON ROAD,LYSTERFIELD,3156,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1201 WELLINGTON ROAD,GAVIC424768376,2,LYSTERFIELD,3156,32.5
145.014274,-37.678885,3189,PETROL STATION,,COLES EXPRESS THOMASTOWN,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,240 HIGH STREET,THOMASTOWN,3074,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,240 HIGH STREET,GAVIC413177644,0,THOMASTOWN,3074,5.19999981
145.3110681,-37.7870601,3190,PETROL STATION,,MOOROOLBARK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,22 MANCHESTER ROAD,MOOROOLBARK,3138,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,22 MANCHESTER ROAD,GAVIC420478005,1,MOOROOLBARK,3138,18.70000076
145.305366,-38.02592,3191,PETROL STATION,,COLES EXPRESS NARRE WARREN,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,473-477 PRINCES HIGHWAY,NARRE WARREN,3805,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,473-477 PRINCES HIGHWAY,GAVIC420715137,1,NARRE WARREN,3805,11
145.083496094,-37.762817383,3193,PETROL STATION,,BULLEEN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,208 BULLEEN ROAD,BULLEEN,3105,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,208 BULLEEN ROAD,GAVIC413286082,0,BULLEEN,3105,9.10000038
144.924463,-37.7714589999999,3194,PETROL STATION,,SAFEWAY CALTEX MOONEE PONDS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,294-296 ASCOT VALE ROAD,MOONEE PONDS,3039,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,294-296 ASCOT VALE ROAD,GAVIC421704648,0,MOONEE PONDS,3039,26
145.190627171,-38.290861536,3195,PETROL STATION,,HASTINGS EAST,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,219 MARINE PARADE,HASTINGS EAST,3915,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,219 MARINE PARADE,GAVIC420461542,1,HASTINGS,3915,18.70000076
144.359313965,-38.0711059569999,3196,PETROL STATION,,CORIO,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,160-164 BACCHUS MARSH ROAD,CORIO,3214,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,160-164 BACCHUS MARSH ROAD,GAVIC420243354,1,CORIO,3214,11.19999981
144.41984,-37.237636,3197,PETROL STATION,,KUPPERS ,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,199 BURTON AVENUE,KYNETON,3444,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,199 BURTON AVENUE,GAVIC421785696,2,KYNETON,3444,42.70000076
144.937579,-37.59218,3200,PETROL STATION,5414,BP CRAIGIEBURN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,72 HANSON ROAD,CRAIGIEBURN,3064,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,72 HANSON ROAD,GAVIC420198346,2,CRAIGIEBURN,3064,18.79999924
145.327658,-37.8867,3201,PETROL STATION,,AMPOL TREMONT,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,100 MOUNT DANDENONG TOURIST ROAD,TREMONT,3785,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,100 MOUNT DANDENONG TOURIST ROAD,GAVIC423327238,1,TREMONT,3785,18.89999962
144.826238,-37.7417429999999,3203,PETROL STATION,5723,BP KEALBA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,100 SUNSHINE AVENUE,KEALBA,3021,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,100 SUNSHINE AVENUE,GAVIC424918538,0,KEALBA,3021,55.5
145.117754,-37.936477,3207,PETROL STATION,,COLES EXPRESS CLAYTON ROAD,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,476-478 CLAYTON ROAD,CLAYTON SOUTH,3169,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,476-478 CLAYTON ROAD,GAVIC421792822,2,CLAYTON SOUTH,3169,1.20000005
145.716597,-37.190194,3209,PETROL STATION,412022,MOBIL ALEXANDRA,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 DOWNEY STREET,ALEXANDRA,3714,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,10 DOWNEY STREET,GAVIC420836697,2,ALEXANDRA,3714,10.89999962
145.0117971,-37.8494600999999,3210,PETROL STATION,,PRAHRAN EAST,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,728 MALVERN ROAD,PRAHRAN EAST,3181,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,728 MALVERN ROAD,GAVIC421664906,1,PRAHRAN,3181,11
144.963342,-37.725517,3211,PETROL STATION,3806,BP  NORTH COBURG,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,989 SYDNEY ROAD,COBURG,3058,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,989 SYDNEY ROAD,GAVIC420393866,1,COBURG NORTH,3058,6.30000019
145.158383,-37.873601,3212,PETROL STATION,,SAFEWAY CALTEX GLEN WAVERLEY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,676 HIGH STREET ROAD,GLEN WAVERLEY,3150,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,676 HIGH STREET ROAD,GAVIC420329075,1,GLEN WAVERLEY,3150,8.5
145.21582,-38.015124,3213,PETROL STATION,,CALTEX DANDENONG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 GREENS ROAD,DANDENONG SOUTH,3175,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,10 GREENS ROAD,GAVIC423217423,1,DANDENONG SOUTH,3175,22.20000076
145.1840461,-38.2849711,3214,PETROL STATION,,HASTINGS,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1835 FRANKSTON-FLINDERS ROAD,HASTINGS,3915,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,1835 FRANKSTON-FLINDERS ROAD,GAVIC421354703,1,HASTINGS,3915,21.5
144.946361,-37.614703,3215,PETROL STATION,,CALTEX CRAIGIEBURN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,315 HUME HIGHWAY,CRAIGIEBURN,3064,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,315 HUME HIGHWAY,GAVIC423635536,0,CRAIGIEBURN,3064,10.80000019
144.701402,-37.8811499999999,3216,PETROL STATION,3718,BP WYNDHAM,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2-8 MORRIS ROAD,HOPPERS CROSSING,3029,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2-8 MORRIS ROAD,GAVIC420823497,2,HOPPERS CROSSING,3029,22.29999924
145.2705,-38.111928,3219,PETROL STATION,,COLES EXPRESS CRANBOURNE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1120 CRANBOURNE-FRANKSTON ROAD,CRANBOURNE,3977,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1120 CRANBOURNE-FRANKSTON ROAD,GAVIC420994775,1,CRANBOURNE,3977,15.69999981
145.214764,-37.8320479999999,3220,PETROL STATION,,COLES EXPRESS VERMONT,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,385-389 CANTERBURY ROAD,RINGWOOD,3134,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,385-389 CANTERBURY ROAD,GAVIC419595553,2,RINGWOOD,3134,10.69999981
144.976384396,-37.790930675,3221,PETROL STATION,,FITZROY NORTH,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,390 NICHOLSON STREET,FITZROY NORTH,3068,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,390 NICHOLSON STREET,GAVIC413111222,0,FITZROY NORTH,3068,1.70000005
144.433398,-37.684492,3223,PETROL STATION,1035,BP PARKS,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,65 GRANT STREET,MADDINGLEY,3340,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,65 GRANT STREET,GAVIC420984214,1,MADDINGLEY,3340,1.39999998
144.741173,-37.755822,3225,PETROL STATION,4421,BP CONNECT CAROLINE SPRINGS,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1324-1332 WESTERN HIGHWAY,CAROLINE SPRINGS,3023,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1324-1332 WESTERN HIGHWAY,GAVIC422025526,1,CAROLINE SPRINGS,3023,35.5
145.040654,-37.8578899999999,3226,PETROL STATION,559,BP MALVERN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1367 HIGH STREET,MALVERN,3144,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1367 HIGH STREET,GAVIC413566527,0,MALVERN,3144,21.60000038
145.713687,-38.074789,3228,PETROL STATION,,CALTEX BUNYIP,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3245 PRINCES HIGHWAY,BUNYIP,3815,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,3245 PRINCES HIGHWAY,GAVIC420212802,2,BUNYIP,3815,17.60000038
144.947712,-37.6288519999999,3231,PETROL STATION,1508,BP OUTBOUND,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,171-173 HUME HIGHWAY,SOMERTON,3062,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,171-173 HUME HIGHWAY,GAVIC421477556,2,SOMERTON,3062,54.70000076
144.831369,-37.791736,3233,PETROL STATION,4459,BP SPRINT,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,66-72 HAMPSHIRE ROAD,SUNSHINE,3020,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,66-72 HAMPSHIRE ROAD,GAVIC412796871,1,SUNSHINE,3020,17.10000038
144.87995,-37.7876239999999,3234,PETROL STATION,,CALTEX MAIDSTONE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,49-57 BALLARAT ROAD,MAIDSTONE,3012,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,49-57 BALLARAT ROAD,GAVIC420218099,2,MAIDSTONE,3012,11.10000038
144.9831051,-37.8544750999999,3236,PETROL STATION,,ST KILDA,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19-37 PUNT ROAD,ST KILDA,3004,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,19-37 PUNT ROAD,GAVIC413882452,1,WINDSOR,3181,12.89999962
