id,Station Name,Address,City,Postal Code,Region,Latitude,Longitude,Category,Fuel Prices,Location Details,brand
477,INDEPENDENT KOROIT,182 COMMERCIAL ROAD,KOROIT,3282,VIC,-38.2900,142.3600,PETROL STATION,,KOROIT,
443,INDEPENDENT LOCH,29 VICTORIA ROAD,LOCH,3945,VIC,-38.3700,145.7100,PETROL STATION,,LOCH,
466,INDEPENDENT MAFFRA,131 JOHNSON STREET,MAFFRA,3860,VIC,-37.9700,146.9800,PETROL STATION,,MAFFRA,
464,INDEPENDENT MURCHISON,27 STEVENSON STREET,MURCHISON,3610,VIC,-36.6200,145.2200,PETROL STATION,,MURCHISON,
462,INDEPENDENT MURRAYVILLE,11-13 MCKENZIE STREET,MURRAYVILLE,3512,VIC,-35.2600,141.1900,PETROL STATION,,MURRAYVILLE,
104,INDEPENDENT NATHALIA,60 ELIZABETH STREET,NATHALIA,3638,VIC,-36.0600,145.2000,PETROL STATION,,NATHALIA,
481,INDEPENDENT NULLAWARRE,2227 TIMBOON-NULLAWARRE ROAD,NULLAWARRE,3268,VIC,-38.4700,142.7500,PETROL STATION,,NULLAWARRE,
457,INDEPENDENT OUYEN,57 FARRELL STREET,OUYEN,3490,VIC,-35.0600,142.3200,PETROL STATION,,OUYEN,
463,INDEPENDENT ROMSEY,86 MAIN STREET,ROMSEY,3434,VIC,-37.3500,144.7400,PETROL STATION,,ROMSEY,
467,INDEPENDENT SEYMOUR,44 EMILY STREET,SEYMOUR,3660,VIC,-37.0200,145.1300,PETROL STATION,,SEYMOUR,
470,INDEPENDENT ST ARNAUD,56-58 MCMAHON STREET,ST ARNAUD,3478,VIC,-36.6100,143.2600,PETROL STATION,,ST ARNAUD,
279,INDEPENDENT TARWIN LOWER,49-51 RIVER DRIVE,TARWIN LOWER,3956,VIC,-38.7000,145.8700,PETROL STATION,,TARWIN LOWER,
328,INDEPENDENT TAWONGA SOUTH,233 KIEWA VALLEY HIGHWAY,TAWONGA SOUTH,3698,VIC,-36.7400,147.1600,PETROL STATION,,TAWONGA SOUTH,
442,INDEPENDENT TRARALGON SOUTH,25 KEITH MORGAN DRIVE,TRARALGON SOUTH,3844,VIC,-38.3000,146.5400,PETROL STATION,,TRARALGON SOUTH,
284,INDEPENDENT WALWA,54 MAIN STREET,WALWA,3709,VIC,-35.9600,147.7400,PETROL STATION,,WALWA,
447,INDEPENDENT WANGARATTA,73-75 GRETA ROAD,WANGARATTA,3677,VIC,-36.3700,146.3100,PETROL STATION,,WANGARATTA,
476,J CHISHOLM PTY LTD,153-157 RAILWAY AVENUE,WERRIBEE,3030,VIC,-37.9000,144.6700,PETROL STATION,,WERRIBEE,
513,JOHNSONS GARAGE,40 WESTERN ROAD,COHUNA,3568,VIC,-35.8100,144.2100,PETROL STATION,,COHUNA,
147,KERANG,9511 MURRAY VALLEY HIGHWAY,KERANG,3579,VIC,-35.7500,143.9200,PETROL STATION,,KERANG,
635,KEW,103-105 EARL STREET,KEW,3101,VIC,-37.7900,145.0300,PETROL STATION,,KEW,
640,KIALLA,8010 GOULBURN VALLEY HIGHWAY,KIALLA,3631,VIC,-36.4100,145.3900,PETROL STATION,,KIALLA,
621,KILMORE,127-145 POWLETT STREET,KILMORE,3764,VIC,-37.3100,144.9500,PETROL STATION,,KILMORE,
503,KINGSTON GARAGE,61 KINGSTON ROAD,HEATHERTON,3202,VIC,-37.9500,145.0800,PETROL STATION,,HEATHERTON,
575,KUPPERS ,199 BURTON AVENUE,KYNETON,3444,VIC,-37.2400,144.4200,PETROL STATION,,KYNETON,
246,LAFFAN BROS MOTORS,104-106 HIGH STREET,WALLAN,3756,VIC,-37.4100,144.9800,PETROL STATION,,WALLAN,
82,LAKES ENTRANCE,16 PRINCES HIGHWAY,LAKES ENTRANCE,3909,VIC,-37.8700,148.0100,PETROL STATION,,LAKES ENTRANCE,
484,LANCEFIELD MOTORS,74 MAIN ROAD,LANCEFIELD,3435,VIC,-37.2800,144.7400,PETROL STATION,,LANCEFIELD,
565,LAVERTON NORTH,2 LITTLE BOUNDARY ROAD,LAVERTON NORTH,3026,VIC,-37.8200,144.8200,PETROL STATION,,LAVERTON NORTH,
645,MAFFRA,47 JOHNSON STREET,MAFFRA,3860,VIC,-37.9700,146.9700,PETROL STATION,,MAFFRA,
7,MARIBYRNONG,32 RALEIGH ROAD,MARIBYRNONG,3032,VIC,-37.7700,144.9000,PETROL STATION,,MARIBYRNONG,
634,MARIBYRNONG,33 RALEIGH ROAD,MARIBYRNONG,3032,VIC,-37.7700,144.9000,PETROL STATION,,MARIBYRNONG,
610,MARYBOROUGH,24-26 TUAGGRA STREET,MARYBOROUGH,3465,VIC,-37.0500,143.7400,PETROL STATION,,MARYBOROUGH,
469,MJ'S ROADHOUSE,40 MEMORIAL ROAD,GLENTHOMPSON,3293,VIC,-37.6400,142.5500,PETROL STATION,,GLENTHOMPSON,
74,MOBIL ALEXANDRA,10 DOWNEY STREET,ALEXANDRA,3714,VIC,-37.1900,145.7200,PETROL STATION,,ALEXANDRA,
92,MOBIL APOLLO BAY,175 GREAT OCEAN ROAD,APOLLO BAY,3233,VIC,-38.7500,143.6700,PETROL STATION,,APOLLO BAY,
78,MOBIL AVOCA,99 HIGH STREET,AVOCA,3467,VIC,-37.0900,143.4700,PETROL STATION,,AVOCA,
24,MOBIL BAIRNSDALE,390 MAIN STREET,BAIRNSDALE,3875,VIC,-37.8300,147.6200,PETROL STATION,,BAIRNSDALE,
28,MOBIL BALLARAT,1 MELBOURNE ROAD,BALLARAT,3350,VIC,-37.5600,143.8900,PETROL STATION,,BALLARAT,
657,MOBIL BALLARAT copy,1 MELBOURNE ROAD,BALLARAT,3350,VIC,-37.5600,143.8900,PETROL STATION,,BALLARAT,
100,MOBIL CANN RIVER,12 PRINCES HIGHWAY,CANN RIVER,3890,VIC,-37.5700,149.1500,PETROL STATION,,CANN RIVER,
542,MOBIL CHURCHILL,6 GEORGINA PLACE,CHURCHILL,3842,VIC,-38.3100,146.4200,PETROL STATION,,CHURCHILL,
21,MOBIL CLUNES,7 SERVICE STREET,CLUNES,3370,VIC,-37.3000,143.7900,PETROL STATION,,CLUNES,
10,MOBIL COBDEN,1236 CAMPERDOWN-COBDEN ROAD,COBDEN,3266,VIC,-38.3200,143.0800,PETROL STATION,,COBDEN,
17,MOBIL COHUNA,183 KING GEORGE STREET,COHUNA,3568,VIC,-35.8000,144.2100,PETROL STATION,,COHUNA,
15,MOBIL COWES,124 THOMPSON AVENUE,COWES,3922,VIC,-38.4500,145.2400,PETROL STATION,,COWES,
59,MOBIL DAYLESFORD,4375 MIDLAND HIGHWAY,DAYLESFORD,3460,VIC,-37.3400,144.1300,PETROL STATION,,DAYLESFORD,
465,MOBIL FOSTER,78 MAIN STREET,FOSTER,3960,VIC,-38.6500,146.2000,PETROL STATION,,FOSTER,
48,MOBIL HAMILTON,122 FRENCH STREET,HAMILTON,3300,VIC,-37.7400,142.0300,PETROL STATION,,HAMILTON,
41,MOBIL HEYFIELD,3 TYSON ROAD,HEYFIELD,3858,VIC,-37.9800,146.7800,PETROL STATION,,HEYFIELD,
57,MOBIL HORSHAM,129-137 BAILLIE STREET,HORSHAM,3400,VIC,-36.7100,142.2000,PETROL STATION,,HORSHAM,
87,MOBIL INVERLOCH,25 WILLIAMS STREET,INVERLOCH,3996,VIC,-38.6300,145.7300,PETROL STATION,,INVERLOCH,
62,MOBIL KERANG,78-80 BENDIGO ROAD,KERANG,3579,VIC,-35.7400,143.9200,PETROL STATION,,KERANG,
96,MOBIL KORUMBURRA,2-6 COMMERCIAL STREET,KORUMBURRA,3950,VIC,-38.4300,145.8300,PETROL STATION,,KORUMBURRA,
67,MOBIL LEONGATHA,7 ANDERSON STREET,LEONGATHA,3953,VIC,-38.4700,145.9500,PETROL STATION,,LEONGATHA,
70,MOBIL LEONGATHA,95 BAIR STREET,LEONGATHA,3953,VIC,-38.4800,145.9500,PETROL STATION,,LEONGATHA,
441,MOBIL LONGFORD,115 SEASPRAY ROAD,LONGFORD,3851,VIC,-38.1800,147.0900,PETROL STATION,,LONGFORD,
5,MOBIL MILDURA,787-793 FIFTEENTH STREET,MILDURA,3500,VIC,-34.2100,142.1400,PETROL STATION,,MILDURA,
55,MOBIL MILDURA,90 SEVENTH STREET,MILDURA,3500,VIC,-34.1900,142.1700,PETROL STATION,,MILDURA,
93,MOBIL MITTA MITTA,5555 OMEO HIGHWAY,MITTA MITTA,3701,VIC,-36.5400,147.3800,PETROL STATION,,MITTA MITTA,
11,MOBIL MOOROODUC,1051 MOOROODUC HIGHWAY,MOOROODUC,3933,VIC,-38.2600,145.0800,PETROL STATION,,MOOROODUC,
446,MOBIL MORWELL,271-275 PRINCES DRIVE,MORWELL,3840,VIC,-38.2400,146.4100,PETROL STATION,,MORWELL,
105,MOBIL MYRTLEFORD,158 MYRTLE STREET,MYRTLEFORD,3737,VIC,-36.5600,146.7200,PETROL STATION,,MYRTLEFORD,
35,MOBIL NAPOLEONS,4760 COLAC-BALLARAT ROAD,NAPOLEONS,3352,VIC,-37.6800,143.8300,PETROL STATION,,NAPOLEONS,
3,MOBIL NUMURKAH,2 TOCUMWAL ROAD,NUMURKAH,3636,VIC,-36.0900,145.4400,PETROL STATION,,NUMURKAH,
480,MOBIL OMEO,196 DAY AVENUE,OMEO,3898,VIC,-37.1000,147.5900,PETROL STATION,,OMEO,
90,MOBIL PORTLAND,182 PERCY STREET,PORTLAND,3305,VIC,-38.3400,141.6000,PETROL STATION,,PORTLAND,
38,MOBIL RUTHERGLEN,17 FORTUNE STREET,RUTHERGLEN,3685,VIC,-36.0600,146.4600,PETROL STATION,,RUTHERGLEN,
456,MOBIL SALE,354-362 YORK STREET,SALE,3850,VIC,-38.1000,147.0700,PETROL STATION,,SALE,
39,MOBIL SHEPPARTON,103-107 ARCHER STREET,SHEPPARTON,3630,VIC,-36.3900,145.4100,PETROL STATION,,SHEPPARTON,
106,MOBIL SMYTHESDALE,1520 GLENELG HIGHWAY,SMYTHESDALE,3351,VIC,-37.6400,143.6900,PETROL STATION,,SMYTHESDALE,
6,MOBIL ST ARNAUD,1 MELBOURNE ROAD,ST ARNAUD,3478,VIC,-36.6200,143.2700,PETROL STATION,,ST ARNAUD,
27,MOBIL STAWELL,29 ARARAT ROAD,STAWELL,3380,VIC,-37.0700,142.7700,PETROL STATION,,STAWELL,
77,MOBIL STAWELL,56-58 LONGFIELD STREET,STAWELL,3380,VIC,-37.0600,142.7600,PETROL STATION,,STAWELL,
34,MOBIL SWAN HILL,1-9 BEVERIDGE STREET,SWAN HILL,3585,VIC,-35.3300,143.5600,PETROL STATION,,SWAN HILL,
460,MOBIL SWAN REACH,2025 PRINCES HIGHWAY,SWAN REACH,3903,VIC,-37.8200,147.8600,PETROL STATION,,SWAN REACH,
81,MOBIL TOORA,26 FOSTER ROAD,TOORA,3962,VIC,-38.6600,146.3200,PETROL STATION,,TOORA,
97,MOBIL TRARALGON,21 PRINCES STREET,TRARALGON,3844,VIC,-38.2000,146.5400,PETROL STATION,,TRARALGON,
45,MOBIL WARRAGUL,80 ALFRED STREET,WARRAGUL,3820,VIC,-38.1700,145.9400,PETROL STATION,,WARRAGUL,
461,MOBIL WARRAGUL,65-73 BRANDY CREEK ROAD,WARRAGUL,3820,VIC,-38.1500,145.9400,PETROL STATION,,WARRAGUL,
85,MOBIL WEDDERBURN,117 HIGH STREET,WEDDERBURN,3518,VIC,-36.4100,143.6100,PETROL STATION,,WEDDERBURN,
22,MOBIL WHITFIELD,4883 WANGARATTA-WHITFIELD ROAD,WHITFIELD,3733,VIC,-36.7600,146.4100,PETROL STATION,,WHITFIELD,
43,MOBIL WODONGA,178 MELBOURNE ROAD,WODONGA,3690,VIC,-36.1200,146.8700,PETROL STATION,,WODONGA,
91,MOBIL WONTHAGGI,103-107 MCKENZIE STREET,WONTHAGGI,3995,VIC,-38.6000,145.5900,PETROL STATION,,WONTHAGGI,
86,MOBIL YARRAM,325 COMMERCIAL ROAD,YARRAM,3971,VIC,-38.5700,146.6800,PETROL STATION,,YARRAM,
64,MOBIL YEA,31 HIGH STREET,YEA,3717,VIC,-37.2100,145.4300,PETROL STATION,,YEA,
72,MOOROOLBARK,22 MANCHESTER ROAD,MOOROOLBARK,3138,VIC,-37.7900,145.3100,PETROL STATION,,MOOROOLBARK,
617,MULGRAVE,2223-2225 DANDENONG ROAD,MULGRAVE,3170,VIC,-37.9300,145.1500,PETROL STATION,,MULGRAVE,
521,MURRAY GOULBURN MYRTLEFORD,17 MYRTLE STREET,MYRTLEFORD,3737,VIC,-36.5700,146.7300,PETROL STATION,,MYRTLEFORD,
528,MURRAY GOULBURN ROCHESTER,18 MOORE STREET,ROCHESTER,3561,VIC,-36.3600,144.7000,PETROL STATION,,ROCHESTER,
473,MURRAY GOULBURN SWAN HILL,113-117 KARINIE STREET,SWAN HILL,3585,VIC,-35.3300,143.5500,PETROL STATION,,SWAN HILL,
587,MURRAY GOULBURN YARRAM,41 COMMERCIAL ROAD,YARRAM,3971,VIC,-38.5500,146.6800,PETROL STATION,,YARRAM,
624,NAGAMBIE,191-201 HIGH STREET,NAGAMBIE,3608,VIC,-36.7900,145.1500,PETROL STATION,,NAGAMBIE,
576,NEWMERELLA SELF SERVE,5327 PRINCES HIGHWAY,NEWMERELLA,3886,VIC,-37.7400,148.4300,PETROL STATION,,NEWMERELLA,
56,NEWPORT,438 MELBOURNE ROAD,NEWPORT,3015,VIC,-37.8400,144.8800,PETROL STATION,,NEWPORT,
65,NHILL,64 NELSON STREET,NHILL,3418,VIC,-36.3300,141.6500,PETROL STATION,,NHILL,
507,NORTH ARM AUTO & MARINE,66 MARINE PARADE,LAKES ENTRANCE,3909,VIC,-37.8800,147.9800,PETROL STATION,,LAKES ENTRANCE,
71,NORTH ELSTERNWICK,314 GLEN EIRA ROAD,ELSTERNWICK,3185,VIC,-37.8800,145.0100,PETROL STATION,,ELSTERNWICK,
107,NORTH MELBOURNE,163-173 BOUNDARY ROAD,NORTH MELBOURNE,3051,VIC,-37.7900,144.9400,PETROL STATION,,NORTH MELBOURNE,
58,OAKLEIGH SOUTH,699-701 WARRIGAL ROAD,OAKLEIGH SOUTH,3165,VIC,-37.9200,145.0800,PETROL STATION,,OAKLEIGH SOUTH,
19,OFFICER,397-401 PRINCES HIGHWAY,OFFICER,3809,VIC,-38.0600,145.4100,PETROL STATION,,OFFICER,
612,ORBOST,89 SALISBURY STREET,ORBOST,3888,VIC,-37.7100,148.4600,PETROL STATION,,ORBOST,
549,PACE MOTORS SEVILLE,567 WARBURTON HIGHWAY,SEVILLE,3139,VIC,-37.7800,145.4600,PETROL STATION,,SEVILLE,
641,PAKENHAM UPPER,500 PAKENHAM ROAD,PAKENHAM UPPER,3810,VIC,-38.0300,145.4900,PETROL STATION,,PAKENHAM UPPER,
126,PAT & TINA ,176 NUMURKAH ROAD,SHEPPARTON,3630,VIC,-36.3500,145.4000,PETROL STATION,,SHEPPARTON,
546,PHILLIP ISLAND MOTORS,157 THOMPSON AVENUE,COWES,3922,VIC,-38.4600,145.2400,PETROL STATION,,COWES,
75,PRAHRAN EAST,728 MALVERN ROAD,PRAHRAN EAST,3181,VIC,-37.8500,145.0100,PETROL STATION,,PRAHRAN EAST,
653,PRESTON,76 BELL STREET,PRESTON,3072,VIC,-37.7500,145.0300,PETROL STATION,,PRESTON,
510,PRINCI MOTORS,273 MONBULK ROAD,SILVAN,3795,VIC,-37.8300,145.4200,PETROL STATION,,SILVAN,
162,PYRENEES BP,39 HIGH STREET,NAVARRE,3384,VIC,-36.9000,143.1100,PETROL STATION,,NAVARRE,
308,R & P MATTHEWS PTY LTD,1155 RAGLAN PARADE,WARRNAMBOOL,3280,VIC,-38.3600,142.4600,PETROL STATION,,WARRNAMBOOL,
333,R & P MATTHEWS PTY LTD,50-56 KENNEDY STREET,PORTLAND,3305,VIC,-38.3400,141.6000,PETROL STATION,,PORTLAND,
550,RAYMONDS ,36 FAWKNER STREET,WESTMEADOWS,3049,VIC,-37.6800,144.8900,PETROL STATION,,WESTMEADOWS,
167,RED CLIFFS AUTO & MARINE,2-4 ILEX STREET,RED CLIFFS,3496,VIC,-34.3100,142.1900,PETROL STATION,,RED CLIFFS,
648,RED HILL,87 ARTHURS SEAT ROAD,RED HILL,3937,VIC,-38.3700,145.0200,PETROL STATION,,RED HILL,
150,REDESDALE STORE,2609 KYNETON-REDESDALE ROAD,REDESDALE,3444,VIC,-37.0200,144.5300,PETROL STATION,,REDESDALE,
60,RESEARCH,1419 MAIN ROAD,RESEARCH,3095,VIC,-37.7000,145.1700,PETROL STATION,,RESEARCH,
69,RICHMOND,94 CHURCH STREET,RICHMOND,3121,VIC,-37.8100,145.0000,PETROL STATION,,RICHMOND,
102,RINGWOOD NORTH,181 WARRANDYTE ROAD,"RINGWOOD NORTH
",3134,VIC,-37.7900,145.2400,PETROL STATION,,"RINGWOOD NORTH
",
448,ROBERT COX MOTORS,51 HIGH STREET,MALDON,3463,VIC,-37.0000,144.0700,PETROL STATION,,MALDON,
629,ROWVILLE,1215 STUD ROAD,ROWVILLE,3178,VIC,-37.9300,145.2300,PETROL STATION,,ROWVILLE,
649,ROWVILLE,893 WELLINGTON ROAD,ROWVILLE,3178,VIC,-37.9300,145.2300,PETROL STATION,,ROWVILLE,
364,SAFEWAY CALTEX BALWYN,192 WHITEHORSE ROAD,BALWYN,3103,VIC,-37.8100,145.0800,PETROL STATION,,BALWYN,
342,SAFEWAY CALTEX BANNOCKBURN,1 HIGH STREET,BANNOCKBURN,3331,VIC,-38.0500,144.1700,PETROL STATION,,BANNOCKBURN,
315,SAFEWAY CALTEX BAYSWATER,659 MOUNTAIN HIGHWAY,BAYSWATER,3153,VIC,-37.8400,145.2600,PETROL STATION,,BAYSWATER,
429,SAFEWAY CALTEX BERWICK,47 CLYDE ROAD,BERWICK,3806,VIC,-38.0400,145.3400,PETROL STATION,,BERWICK,
362,SAFEWAY CALTEX BLACKBURN NORTH,5-15 BLACKBURN ROAD,BLACKBURN NORTH,3109,VIC,-37.8000,145.1600,PETROL STATION,,BLACKBURN NORTH,
341,SAFEWAY CALTEX BORONIA,125 BORONIA ROAD,BORONIA,3155,VIC,-37.8600,145.2900,PETROL STATION,,BORONIA,
254,SAFEWAY CALTEX BURWOOD EAST,50 MIDDLEBOROUGH ROAD,BURWOOD EAST,3151,VIC,-37.8500,145.1300,PETROL STATION,,BURWOOD EAST,
391,SAFEWAY CALTEX CAMBERWELL,550 RIVERSDALE ROAD,CAMBERWELL,3124,VIC,-37.8300,145.0600,PETROL STATION,,CAMBERWELL,
415,SAFEWAY CALTEX CAMPERDOWN,101 MANIFOLD STREET,CAMPERDOWN,3260,VIC,-38.2300,143.1500,PETROL STATION,,CAMPERDOWN,
428,SAFEWAY CALTEX CARRUM DOWNS,125 HALL ROAD,CARRUM DOWNS,3201,VIC,-38.1000,145.1900,PETROL STATION,,CARRUM DOWNS,
413,SAFEWAY CALTEX COBURG,430 MORELAND ROAD,BRUNSWICK WEST,3055,VIC,-37.7500,144.9400,PETROL STATION,,BRUNSWICK WEST,
376,SAFEWAY CALTEX COLAC,1 BROMFIELD STREET,COLAC,3250,VIC,-38.3400,143.5800,PETROL STATION,,COLAC,
306,SAFEWAY CALTEX CRAIGIEBURN,10 CRAIGIEBURN ROAD,CRAIGIEBURN,3064,VIC,-37.6000,144.9400,PETROL STATION,,CRAIGIEBURN,
299,SAFEWAY CALTEX DANDENONG SOUTH,25 SOUTH GIPPSLAND HIGHWAY,DANDENONG SOUTH,3175,VIC,-38.0000,145.2300,PETROL STATION,,DANDENONG SOUTH,
259,SAFEWAY CALTEX DIAMOND CREEK,307 DIAMOND CREEK ROAD,PLENTY,3090,VIC,-37.6800,145.1200,PETROL STATION,,PLENTY,
262,SAFEWAY CALTEX DONCASTER EAST,987 DONCASTER ROAD,DONCASTER EAST,3109,VIC,-37.7900,145.1600,PETROL STATION,,DONCASTER EAST,
411,SAFEWAY CALTEX DRYSDALE,112 HIGH STREET,DRYSDALE,3222,VIC,-38.1800,144.5600,PETROL STATION,,DRYSDALE,
305,SAFEWAY CALTEX ECHUCA,102 ANNESLEY STREET,ECHUCA,3564,VIC,-36.1300,144.7500,PETROL STATION,,ECHUCA,
344,SAFEWAY CALTEX ELTHAM,527 MAIN ROAD,ELTHAM,3095,VIC,-37.7300,145.1400,PETROL STATION,,ELTHAM,
281,SAFEWAY CALTEX ENDEAVOUR HILLS,7 JERSEY CLOSE,ENDEAVOUR HILLS,3802,VIC,-37.9800,145.2600,PETROL STATION,,ENDEAVOUR HILLS,
423,SAFEWAY CALTEX FERNTREE GULLY,1036 BURWOOD HIGHWAY,FERNTREE GULLY,3156,VIC,-37.8900,145.2900,PETROL STATION,,FERNTREE GULLY,
427,SAFEWAY CALTEX FITZROY,286 JOHNSTON STREET,ABBOTSFORD,3067,VIC,-37.8000,144.9900,PETROL STATION,,ABBOTSFORD,
297,SAFEWAY CALTEX FOREST HILL,260 CANTERBURY ROAD,FOREST HILL,3131,VIC,-37.8300,145.1600,PETROL STATION,,FOREST HILL,
256,SAFEWAY CALTEX FRANKSTON,41 MCMAHONS ROAD,FRANKSTON,3199,VIC,-38.1500,145.1300,PETROL STATION,,FRANKSTON,
273,SAFEWAY CALTEX GLEN HUNTLY,923 GLEN HUNTLY ROAD,CAULFIELD,3162,VIC,-37.8900,145.0300,PETROL STATION,,CAULFIELD,
382,SAFEWAY CALTEX GLEN WAVERLEY,676 HIGH STREET ROAD,GLEN WAVERLEY,3150,VIC,-37.8700,145.1600,PETROL STATION,,GLEN WAVERLEY,
301,SAFEWAY CALTEX HAMILTON,93 FRENCH STREET,HAMILTON,3300,VIC,-37.7400,142.0300,PETROL STATION,,HAMILTON,
369,SAFEWAY CALTEX HAMPTON PARK,70 HALLAM ROAD,HAMPTON PARK,3976,VIC,-38.0300,145.2700,PETROL STATION,,HAMPTON PARK,
347,SAFEWAY CALTEX HOPPERS CROSSING,50 OLD GEELONG ROAD,HOPPERS CROSSING,3029,VIC,-37.8800,144.7000,PETROL STATION,,HOPPERS CROSSING,
326,SAFEWAY CALTEX HUNTINGDALE,1337 NORTH ROAD,HUNTINGDALE,3166,VIC,-37.9100,145.1100,PETROL STATION,,HUNTINGDALE,
288,SAFEWAY CALTEX KEYSBOROUGH,745-751 SPRINGVALE ROAD,KEYSBOROUGH,3173,VIC,-37.9900,145.1500,PETROL STATION,,KEYSBOROUGH,
358,SAFEWAY CALTEX KYABRAM,70 UNION STREET,KYABRAM,3620,VIC,-36.3100,145.0500,PETROL STATION,,KYABRAM,
374,SAFEWAY CALTEX KYNETON,13 WELSH STREET,KYNETON,3444,VIC,-37.2500,144.4600,PETROL STATION,,KYNETON,
398,SAFEWAY CALTEX LEONGATHA,22 ANDERSON STREET,LEONGATHA,3953,VIC,-38.4700,145.9400,PETROL STATION,,LEONGATHA,
403,SAFEWAY CALTEX LILYDALE,33 HUTCHINSON STREET,LILYDALE,3140,VIC,-37.7600,145.3500,PETROL STATION,,LILYDALE,
357,SAFEWAY CALTEX LOWER TEMPLESTOWE,323 MANNINGHAM ROAD,TEMPLESTOWE LOWER,3107,VIC,-37.7700,145.1100,PETROL STATION,,TEMPLESTOWE LOWER,
255,SAFEWAY CALTEX MARIBYRNONG,17-23 WILLIAMSON ROAD,MAIDSTONE,3012,VIC,-37.7800,144.8800,PETROL STATION,,MAIDSTONE,
332,SAFEWAY CALTEX MILDURA,114 LIME AVENUE,MILDURA,3500,VIC,-34.1900,142.1600,PETROL STATION,,MILDURA,
401,SAFEWAY CALTEX MOE,37-39 KIRK STREET,MOE,3825,VIC,-38.1800,146.2600,PETROL STATION,,MOE,
381,SAFEWAY CALTEX MOONEE PONDS,294-296 ASCOT VALE ROAD,MOONEE PONDS,3039,VIC,-37.7700,144.9200,PETROL STATION,,MOONEE PONDS,
372,SAFEWAY CALTEX NOBLE PARK,532-540 PRINCES HIGHWAY,NOBLE PARK NORTH,3174,VIC,-37.9500,145.1800,PETROL STATION,,NOBLE PARK NORTH,
431,SAFEWAY CALTEX NOBLE PARK,1282 HEATHERTON ROAD,NOBLE PARK,3174,VIC,-37.9700,145.1900,PETROL STATION,,NOBLE PARK,
318,SAFEWAY CALTEX PASCOE VALE,566-570 BELL STREET,PASCOE VALE,3044,VIC,-37.7400,144.9400,PETROL STATION,,PASCOE VALE,
338,SAFEWAY CALTEX PATTERSON LAKES,2-14 THOMPSON ROAD,PATTERSON LAKES,3197,VIC,-38.0700,145.1400,PETROL STATION,,PATTERSON LAKES,
280,SAFEWAY CALTEX PRESTON,340 MURRAY ROAD,PRESTON,3072,VIC,-37.7400,145.0000,PETROL STATION,,PRESTON,
282,SAFEWAY CALTEX RINGWOOD,379 MAROONDAH HIGHWAY,RINGWOOD,3134,VIC,-37.8100,145.2400,PETROL STATION,,RINGWOOD,
260,SAFEWAY CALTEX ROSEBUD,1203 POINT NEPEAN ROAD,ROSEBUD,3939,VIC,-38.3600,144.9000,PETROL STATION,,ROSEBUD,
303,SAFEWAY CALTEX ROWVILLE,1180 STUD ROAD,ROWVILLE,3178,VIC,-37.9300,145.2300,PETROL STATION,,ROWVILLE,
430,SAFEWAY CALTEX ROXBURGH PARK,270 SOMERTON ROAD,ROXBURGH PARK,3064,VIC,-37.6400,144.9300,PETROL STATION,,ROXBURGH PARK,
407,SAFEWAY CALTEX RYE,2479-2481 POINT NEPEAN ROAD,RYE,3941,VIC,-38.3700,144.8200,PETROL STATION,,RYE,
380,SAFEWAY CALTEX SEAFORD,163 NEPEAN HIGHWAY,SEAFORD,3198,VIC,-38.1100,145.1300,PETROL STATION,,SEAFORD,
435,SAFEWAY CALTEX SEBASTOPOL,3 HERTFORD STREET,SEBASTOPOL,3356,VIC,-37.5900,143.8400,PETROL STATION,,SEBASTOPOL,
331,SAFEWAY CALTEX SHEPPARTON,292-294 HIGH STREET,SHEPPARTON,3630,VIC,-36.3800,145.4100,PETROL STATION,,SHEPPARTON,
285,SAFEWAY CALTEX SHEPPARTON EAST,106 BENALLA ROAD,SHEPPARTON,3630,VIC,-36.3900,145.4200,PETROL STATION,,SHEPPARTON,
348,SAFEWAY CALTEX ST KILDA,97 CHAPEL STREET,ST KILDA,3182,VIC,-37.8700,144.9900,PETROL STATION,,ST KILDA,
319,SAFEWAY CALTEX SUNBURY,25-29 HORNE STREET,SUNBURY,3429,VIC,-37.5800,144.7300,PETROL STATION,,SUNBURY,
278,SAFEWAY CALTEX TRARALGON,1 SEYMOUR STREET,TRARALGON,3844,VIC,-38.2000,146.5400,PETROL STATION,,TRARALGON,
359,SAFEWAY CALTEX WANTIRNA,699 BORONIA ROAD,WANTIRNA,3152,VIC,-37.8500,145.2300,PETROL STATION,,WANTIRNA,
269,SAFEWAY CALTEX WARRAGUL,53 SMITH STREET,WARRAGUL,3820,VIC,-38.1600,145.9300,PETROL STATION,,WARRAGUL,
367,SAFEWAY CALTEX WERRIBEE,289-293 DERRIMUT ROAD,HOPPERS CROSSING,3029,VIC,-37.8600,144.6800,PETROL STATION,,HOPPERS CROSSING,
361,SAFEWAY CALTEX WHEELERS HILL,212-216 JELLS ROAD,WHEELERS HILL,3150,VIC,-37.9100,145.1900,PETROL STATION,,WHEELERS HILL,
277,SAFEWAY CALTEX YARRAWONGA,156 BELMORE STREET,YARRAWONGA,3730,VIC,-36.0200,146.0000,PETROL STATION,,YARRAWONGA,
44,SANDRINGHAM,108 HIGHETT ROAD,HIGHETT,3190,VIC,-37.9500,145.0200,PETROL STATION,,HIGHETT,
42,SCOTTS BALLARAT,129 MAIN ROAD,BALLARAT,3350,VIC,-37.5700,143.8700,PETROL STATION,,BALLARAT,
